Postnr;By;Zone;IkkeLandfast;Latitude;Longitude
4960;"Holeby              ";Sjælland;0;54.71071200000000;11.46465200000000
4970;"Rødby               ";Sjælland;0;54.69368800000000;11.38946000000000
4983;"Dannemare           ";Sjælland;0;54.76049300000000;11.18747400000000
4990;"Sakskøbing          ";Sjælland;0;54.79816000000000;11.63140300000000
5000;"Odense C            ";Fyn;0;55.39417100000000;10.38314200000000
5090;"Odense (P&T)        ";Fyn;0;NULL;NULL
5099;"TERMINAL            ";Fyn;0;55.35767200000000;10.49948000000000
5100;"Odense C            ";Fyn;0;55.39417100000000;10.38314200000000
5200;"Odense V            ";Fyn;0;55.39249900000000;10.31707900000000
5210;"Odense NV           ";Fyn;0;55.41929400000000;10.29429600000000
5220;"Odense SØ           ";Fyn;0;55.35767200000000;10.49948000000000
5230;"Odense M            ";Fyn;0;55.37898000000000;10.40336900000000
5240;"Odense NØ           ";Fyn;0;55.41675900000000;10.45440600000000
5250;"Odense SV           ";Fyn;0;55.35760200000000;10.29407100000000
5260;"Odense S            ";Fyn;0;55.33491700000000;10.37382900000000
5270;"Odense N            ";Fyn;0;55.44083100000000;10.35637900000000
5290;"Marslev             ";Fyn;0;55.39091000000000;10.51980100000000
5300;"Kerteminde          ";Fyn;0;55.45564100000000;10.65480800000000
5320;"Agedrup             ";Fyn;0;55.43061200000000;10.49075800000000
5330;"Munkebo             ";Fyn;0;55.45920400000000;10.55579500000000
5350;"Rynkeby             ";Fyn;0;55.40069100000000;10.61266500000000
5370;"Mesinge             ";Fyn;0;55.50063300000000;10.64791100000000
5380;"Dalby               ";Fyn;0;55.51664000000000;10.65863000000000
5390;"Martofte            ";Fyn;0;55.54703800000000;10.65854200000000
5400;"Bogense             ";Fyn;0;55.56714500000000;10.09422700000000
5450;"Otterup             ";Fyn;0;55.51418600000000;10.39802400000000
5462;"Morud               ";Fyn;0;55.44833100000000;10.18959900000000
5463;"Harndrup            ";Fyn;0;55.46797300000000;10.02297500000000
5464;"Brenderup Fyn       ";Fyn;0;55.48921800000000;9.97185800000000
5466;"Asperup             ";Fyn;0;55.48360200000000;9.90443200000000
5471;"Søndersø            ";Fyn;0;55.48413200000000;10.25432400000000
5474;"Veflinge            ";Fyn;0;55.47276700000000;10.16008700000000
5485;"Skamby              ";Fyn;0;55.52089300000000;10.27469100000000
5491;"Blommenslyst        ";Fyn;0;55.38954800000000;10.25943200000000
5492;"Vissenbjerg         ";Fyn;0;55.38792800000000;10.12553000000000
5500;"Middelfart          ";Fyn;0;55.49746900000000;9.74731900000000
5540;"Ullerslev           ";Fyn;0;55.36248300000000;10.66470700000000
5550;"Langeskov           ";Fyn;0;55.35648100000000;10.58567000000000
5560;"Årup                ";Fyn;0;55.37913700000000;10.04835200000000
5580;"Nørre Åby           ";Fyn;0;55.47200900000000;9.87195100000000
5591;"Gelsted             ";Fyn;0;55.39897300000000;9.97388000000000
5592;"Ejby                ";Fyn;0;55.43454400000000;9.93938600000000
5600;"Fåborg              ";Fyn;0;55.10383200000000;10.22845200000000
5601;"Lyø                 ";Øer;1;NULL;NULL
5602;"Avernakø            ";Øer;1;NULL;NULL
5603;"Bjørnø              ";Øer;1;NULL;NULL
5610;"Assens              ";Fyn;0;55.27104200000000;9.90123000000000
5620;"Glamsbjerg          ";Fyn;0;55.27767800000000;10.10720200000000
5631;"Ebberup             ";Fyn;0;55.24780200000000;9.98401900000000
5642;"Millinge            ";Fyn;0;55.13082100000000;10.21276800000000
5672;"Broby               ";Fyn;0;55.22247800000000;10.26233000000000
5683;"Hårby               ";Fyn;0;55.21577300000000;10.12061100000000
5690;"Tommerup            ";Fyn;0;55.32025000000000;10.20394900000000
5700;"Svendborg           ";Fyn;0;55.06743400000000;10.60808300000000
5750;"Ringe               ";Fyn;0;55.23596900000000;10.48007200000000
5762;"Vester Skerninge    ";Fyn;0;55.07335600000000;10.44859800000000
5771;"Stenstrup           ";Fyn;0;55.13307800000000;10.50352400000000
5772;"Kværndrup           ";Fyn;0;55.17872000000000;10.52446200000000
5792;"Årslev              ";Fyn;0;55.30646400000000;10.47875400000000
5800;"Nyborg              ";Fyn;0;55.32417200000000;10.79955100000000
5853;"Ørbæk               ";Fyn;0;55.25838500000000;10.66995700000000
5854;"Gislev              ";Fyn;0;55.21894800000000;10.59783200000000
5856;"Ryslinge            ";Fyn;0;55.23836200000000;10.53046000000000
5863;"Ferritslev Fyn      ";Fyn;0;55.31132900000000;10.60793800000000
5871;"Frørup              ";Fyn;0;55.24189000000000;10.71590500000000
5874;"Hesselager          ";Fyn;0;55.17566300000000;10.74423200000000
5881;"Skårup Fyn          ";Fyn;0;55.08415300000000;10.69253200000000
5882;"Vejstrup            ";Fyn;0;55.10770900000000;10.71345400000000
5883;"Oure                ";Fyn;0;55.11915900000000;10.72474300000000
5884;"Gudme               ";Fyn;0;55.14970500000000;10.70558100000000
5892;"Gudbjerg Sydfyn     ";Fyn;0;55.15641000000000;10.63758200000000
5900;"Rudkøbing           ";Fyn;0;54.93790700000000;10.71868400000000
5932;"Humble              ";Fyn;0;54.82926100000000;10.69794200000000
5935;"Bagenkop            ";Fyn;0;54.74899300000000;10.67540100000000
5943;"Strynø              ";Øer;1;54.89999640000000;10.61666420000000
5953;"Tranekær            ";Fyn;0;54.99785900000000;10.84799100000000
5960;"Marstal             ";Øer;1;54.85600500000000;10.51448800000000
5970;"Ærøskøbing          ";Øer;1;54.89163800000000;10.40446000000000
5985;"Søby Ærø            ";Øer;1;54.93987800000000;10.25614200000000
6000;"Kolding             ";Sydjylland;0;55.49584100000000;9.47303700000000
6040;"Egtved              ";Sydjylland;0;55.61751700000000;9.31233800000000
6051;"Almind              ";Sydjylland;0;55.56470100000000;9.48734900000000
6052;"Viuf                ";Sydjylland;0;55.58744200000000;9.49220900000000
6064;"Jordrup             ";Sydjylland;0;55.55749600000000;9.31197600000000
6070;"Christiansfeld      ";Sydjylland;0;55.35694700000000;9.48629000000000
6091;"Bjert               ";Sydjylland;0;55.45285300000000;9.56295500000000
6092;"Sønder Stenderup    ";Sydjylland;0;55.46205300000000;9.61423900000000
6093;"Sjølund             ";Sydjylland;0;55.40308800000000;9.52873500000000
6094;"Hejls               ";Sydjylland;0;55.38239400000000;9.57801800000000
6099;"TERMINAL            ";Sydjylland;0;55.57035000000000;9.74659000000000
6100;"Haderslev           ";Sydjylland;0;55.25001900000000;9.48909200000000
6199;"TERMINAL            ";Sydjylland;0;55.25001900000000;9.48909200000000
6200;"Aabenraa            ";Sydjylland;0;55.04078500000000;9.41519600000000
6210;"Barsø               ";Øer;1;55.11666620000000;9.56666440000000
6230;"Rødekro             ";Sydjylland;0;55.07252400000000;9.32901000000000
6240;"Løgumkloster        ";Sydjylland;0;55.05853100000000;8.95342300000000
6261;"Bredebro            ";Sydjylland;0;55.05529500000000;8.82538600000000
6270;"Tønder              ";Sydjylland;0;54.93952000000000;8.86390100000000
6280;"Højer               ";Sydjylland;0;54.96551100000000;8.69500400000000
6300;"Gråsten             ";Sydjylland;0;54.91864300000000;9.58228300000000
6310;"Broager             ";Sydjylland;0;54.89036200000000;9.66989000000000
6320;"Egernsund           ";Sydjylland;0;54.90627900000000;9.61058600000000
6330;"Padborg             ";Sydjylland;0;54.83313100000000;9.35686400000000
6339;"TERMINAL            ";Sydjylland;0;54.83313100000000;9.35686400000000
6340;"Kruså               ";Sydjylland;0;54.84871200000000;9.40161200000000
6360;"Tinglev             ";Sydjylland;0;54.93452100000000;9.25013200000000
6372;"Bylderup-Bov        ";Sydjylland;0;54.94419000000000;9.09106700000000
6392;"Bolderslev          ";Sydjylland;0;54.98996300000000;9.28298100000000
6400;"Sønderborg          ";Sydjylland;0;54.91375900000000;9.79221100000000
6430;"Nordborg            ";Sydjylland;0;55.05565600000000;9.75077300000000
6440;"Augustenborg        ";Sydjylland;0;54.95048100000000;9.87693000000000
6470;"Sydals              ";Sydjylland;0;54.89727100000000;9.96895000000000
6500;"Vojens              ";Sydjylland;0;55.24950700000000;9.30211500000000
6510;"Gram                ";Sydjylland;0;55.28956000000000;9.04958000000000
6520;"Toftlund            ";Sydjylland;0;55.18840600000000;9.06860600000000
6534;"Agerskov            ";Sydjylland;0;55.12915800000000;9.12892000000000
6535;"Branderup J.        ";Sydjylland;0;55.12077900000000;9.06758800000000
6541;"Bevtoft             ";Sydjylland;0;55.19838100000000;9.20873200000000
6560;"Sommersted          ";Sydjylland;0;55.31844800000000;9.29528000000000
6580;"Vamdrup             ";Sydjylland;0;55.42991500000000;9.28732000000000
6600;"Vejen               ";Sydjylland;0;55.47931600000000;9.13778400000000
6621;"Gesten              ";Sydjylland;0;55.52497200000000;9.20956900000000
6622;"Bække               ";Sydjylland;0;55.57032600000000;9.13872000000000
6623;"Vorbasse            ";Sydjylland;0;55.63008200000000;9.08123000000000
6630;"Rødding             ";Sydjylland;0;55.36678100000000;9.05849000000000
6640;"Lunderskov          ";Sydjylland;0;55.48115200000000;9.29886000000000
6650;"Brørup              ";Sydjylland;0;55.48284000000000;9.01818200000000
6660;"Lintrup             ";Sydjylland;0;55.40997800000000;8.96994500000000
6670;"Holsted             ";Sydjylland;0;55.50879700000000;8.91570100000000
6682;"Hovborg             ";Sydjylland;0;55.60544500000000;8.93967000000000
6683;"Føvling             ";Sydjylland;0;55.45065200000000;8.93792400000000
6690;"Gørding             ";Sydjylland;0;55.47281900000000;8.79943200000000
6700;"Esbjerg             ";Sydjylland;0;55.48229800000000;8.44306800000000
6701;"Esbjerg (Postbox)   ";Sydjylland;0;55.46409600000000;8.45615800000000
6705;"Esbjerg Ø           ";Sydjylland;0;55.49613700000000;8.50265200000000
6710;"Esbjerg V           ";Sydjylland;0;55.54961100000000;8.37310000000000
6715;"Esbjerg N           ";Sydjylland;0;55.53879100000000;8.51776800000000
6720;"Fanø                ";Øer;1;55.41308100000000;8.41192200000000
6731;"Tjæreborg           ";Sydjylland;0;55.46354000000000;8.58243400000000
6740;"Bramming            ";Sydjylland;0;55.46941900000000;8.70160700000000
6752;"Glejbjerg           ";Sydjylland;0;55.55712700000000;8.82439900000000
6753;"Agerbæk             ";Sydjylland;0;55.60198000000000;8.79996200000000
6760;"Ribe                ";Sydjylland;0;55.32691900000000;8.77483500000000
6771;"Gredstedbro         ";Sydjylland;0;55.39912000000000;8.74167000000000
6780;"Skærbæk             ";Sydjylland;0;55.15676300000000;8.76847000000000
6792;"Rømø                ";Sydjylland;0;55.13694800000000;8.51368500000000
6799;"TERMINAL            ";Sydjylland;0;55.53879100000000;8.51776800000000
6800;"Varde               ";Sydjylland;0;55.62308300000000;8.48208600000000
6818;"Årre                ";Sydjylland;0;55.57168800000000;8.66461900000000
6823;"Ansager             ";Sydjylland;0;55.70343000000000;8.75484300000000
6830;"Nørre-Nebel         ";Sydjylland;0;55.77899900000000;8.29102700000000
6840;"Oksbøl              ";Sydjylland;0;55.62815100000000;8.27993100000000
6851;"Janderup Vest       ";Sydjylland;0;55.62492100000000;8.37135800000000
6852;"Billum              ";Sydjylland;0;55.61571100000000;8.33072100000000
6853;"Vejers Strand       ";Sydjylland;0;55.62092100000000;8.13331300000000
6854;"Henne               ";Sydjylland;0;55.73373900000000;8.21665200000000
6855;"Ovtrup              ";Sydjylland;0;55.72009800000000;8.34298900000000
6857;"Blåvand             ";Sydjylland;0;55.55507200000000;8.15071300000000
6862;"Tistrup             ";Sydjylland;0;55.71803100000000;8.60525100000000
6870;"Ølgod               ";Sydjylland;0;55.80746500000000;8.61807300000000
6880;"Tarm                ";Sydjylland;0;55.90654900000000;8.52034800000000
6893;"Hemmet              ";Sydjylland;0;55.84942100000000;8.37231100000000
6900;"Skjern              ";Sydjylland;0;55.94399200000000;8.50076800000000
6920;"Videbæk             ";Sydjylland;0;56.08963300000000;8.62661800000000
6933;"Kibæk               ";Sydjylland;0;56.03501500000000;8.85477700000000
6940;"Lem St              ";Sydjylland;0;56.02946900000000;8.38775000000000
6950;"Ringkøbing          ";Sydjylland;0;56.08826800000000;8.25837100000000
6960;"Hvide Sande         ";Sydjylland;0;56.01160900000000;8.12794500000000
6971;"Spjald              ";Sydjylland;0;56.12708900000000;8.50659600000000
6973;"Ørnhøj              ";Sydjylland;0;56.19964600000000;8.56524600000000
6980;"Tim                 ";Sydjylland;0;56.19570200000000;8.30624900000000
6990;"Ulfborg             ";Sydjylland;0;56.27363900000000;8.31825200000000
6999;"TERMINAL            ";Sydjylland;0;55.94399200000000;8.50076800000000
7000;"Fredericia          ";Midt/Vestjylland;0;55.57035000000000;9.74659000000000
7007;"Fredericia (P&T)    ";Midt/Vestjylland;0;55.54273900000000;9.70250000000000
7080;"Børkop              ";Midt/Vestjylland;0;55.64025900000000;9.65144100000000
7099;"TERMINAL            ";Midt/Vestjylland;0;55.57035000000000;9.74659000000000
7100;"Vejle               ";Midt/Vestjylland;0;55.72337600000000;9.51636300000000
7120;"Vejle Øst           ";Midt/Vestjylland;0;55.73093900000000;9.62542900000000
7130;"Juelsminde          ";Midt/Vestjylland;0;55.70881100000000;9.99883000000000
7140;"Stouby              ";Midt/Vestjylland;0;55.70201700000000;9.79061500000000
7150;"Barrit              ";Midt/Vestjylland;0;55.71377300000000;9.88467200000000
7160;"Tørring             ";Midt/Vestjylland;0;55.85366200000000;9.48492100000000
7171;"Uldum               ";Midt/Vestjylland;0;55.84775400000000;9.58947600000000
7173;"Vonge               ";Midt/Vestjylland;0;55.86073100000000;9.42020800000000
7182;"Bredsten            ";Midt/Vestjylland;0;55.70267900000000;9.38359000000000
7183;"Randbøl             ";Midt/Vestjylland;0;55.69394100000000;9.24760000000000
7184;"Vandel              ";Midt/Vestjylland;0;55.70793000000000;9.21685700000000
7190;"Billund             ";Midt/Vestjylland;0;55.73741700000000;9.15174100000000
7199;"TERMINAL            ";Midt/Vestjylland;0;55.57035000000000;9.74659000000000
7200;"Grindsted           ";Midt/Vestjylland;0;55.75800700000000;8.92485800000000
7250;"Hejnsvig            ";Midt/Vestjylland;0;55.69479300000000;8.99812900000000
7260;"Sønder-Omme         ";Midt/Vestjylland;0;55.83857800000000;8.89284000000000
7270;"Stakroge            ";Midt/Vestjylland;0;55.88965400000000;8.85048600000000
7280;"Sønder-Felding      ";Midt/Vestjylland;0;55.94178900000000;8.78315500000000
7300;"Jelling             ";Midt/Vestjylland;0;55.75328700000000;9.41685600000000
7321;"Gadbjerg            ";Midt/Vestjylland;0;55.77105900000000;9.32363200000000
7323;"Give                ";Midt/Vestjylland;0;55.84439100000000;9.23714200000000
7330;"Brande              ";Midt/Vestjylland;0;55.94250100000000;9.12912900000000
7361;"Ejstrupholm         ";Midt/Vestjylland;0;55.98553600000000;9.29036900000000
7362;"Hampen              ";Midt/Vestjylland;0;56.01806300000000;9.35582400000000
7400;"Herning             ";Midt/Vestjylland;0;56.13856000000000;8.96756900000000
7401;"Herning (P&T)       ";Midt/Vestjylland;0;NULL;NULL
7430;"Ikast               ";Midt/Vestjylland;0;56.13628000000000;9.15463100000000
7441;"Bording             ";Midt/Vestjylland;0;56.14440100000000;9.27705300000000
7442;"Engesvang           ";Midt/Vestjylland;0;56.17016300000000;9.34918000000000
7451;"Sunds               ";Midt/Vestjylland;0;56.20495800000000;9.01475100000000
7470;"Karup J             ";Midt/Vestjylland;0;56.33789100000000;9.15833300000000
7480;"Vildbjerg           ";Midt/Vestjylland;0;56.19548300000000;8.76607200000000
7490;"Avlum               ";Midt/Vestjylland;0;56.26661900000000;8.80031200000000
7499;"TERMINAL            ";Midt/Vestjylland;0;56.13856000000000;8.96756900000000
7500;"Holstebro           ";Midt/Vestjylland;0;56.36153200000000;8.62195000000000
7540;"Haderup             ";Midt/Vestjylland;0;56.38876500000000;8.99582200000000
7550;"Sørvad              ";Midt/Vestjylland;0;56.26190400000000;8.65411600000000
7560;"Hjerm               ";Midt/Vestjylland;0;56.43730700000000;8.63662800000000
7570;"Vemb                ";Midt/Vestjylland;0;56.34384100000000;8.34038900000000
7599;"TERMINAL            ";Midt/Vestjylland;0;56.36153200000000;8.62195000000000
7600;"Struer              ";Midt/Vestjylland;0;56.48529900000000;8.58790200000000
7620;"Lemvig              ";Midt/Vestjylland;0;56.54694200000000;8.30277800000000
7650;"Bøvlingbjerg        ";Midt/Vestjylland;0;56.43484200000000;8.20251800000000
7660;"Bækmarksbro         ";Midt/Vestjylland;0;56.41703000000000;8.30735800000000
7673;"Harboør             ";Midt/Vestjylland;0;56.61610000000000;8.18169200000000
7680;"Thyborøn Havn       ";Midt/Vestjylland;0;56.70586400000000;8.22071800000000
7700;"Thisted             ";Midt/Vestjylland;0;56.95913900000000;8.70239000000000
7730;"Hanstholm           ";Midt/Vestjylland;0;57.11293100000000;8.61768200000000
7741;"Frøstrup            ";Midt/Vestjylland;0;57.08671900000000;8.99353000000000
7742;"Vesløs              ";Midt/Vestjylland;0;57.03615000000000;8.97159300000000
7752;"Snedsted            ";Midt/Vestjylland;0;56.89266800000000;8.52551900000000
7755;"Bedsted Thy         ";Midt/Vestjylland;0;56.80930400000000;8.40601900000000
7760;"Hurup Thy           ";Midt/Vestjylland;0;56.75162600000000;8.41954200000000
7770;"Vestervig           ";Midt/Vestjylland;0;56.76260200000000;8.31786300000000
7790;"Thyholm             ";Midt/Vestjylland;0;56.63375300000000;8.53305600000000
7799;"TERMINAL            ";Midt/Vestjylland;0;56.95913900000000;8.70239000000000
7800;"Skive               ";Midt/Vestjylland;0;56.56365100000000;9.03215700000000
7830;"Vinderup            ";Midt/Vestjylland;0;56.47877600000000;8.78038700000000
7840;"Højslev             ";Midt/Vestjylland;0;56.58260000000000;9.13542600000000
7850;"Stoholm Jyll        ";Midt/Vestjylland;0;56.47769300000000;9.11545000000000
7860;"Spøttrup            ";Midt/Vestjylland;0;56.63908200000000;8.78470800000000
7870;"Roslev              ";Midt/Vestjylland;0;56.70277300000000;8.98503000000000
7884;"Fur                 ";Øer;1;56.82615500000000;9.01861000000000
7899;"TERMINAL            ";Midt/Vestjylland;0;56.56365100000000;9.03215700000000
7900;"Nykøbing Mors       ";Midt/Vestjylland;0;56.79552900000000;8.85737800000000
7950;"Erslev              ";Midt/Vestjylland;0;56.82961600000000;8.75075500000000
7960;"Karby               ";Midt/Vestjylland;0;56.75329500000000;8.56025300000000
7970;"Redsted M           ";Midt/Vestjylland;0;56.74481500000000;8.65419000000000
7980;"Vils                ";Midt/Vestjylland;0;56.76131600000000;8.72744400000000
7990;"Øster-Assels        ";Midt/Vestjylland;0;56.70161700000000;8.69521700000000
8000;"Aarhus C            ";Østjylland;0;56.14634100000000;10.20270500000000
8011;"Århus C (P&T)       ";Østjylland;0;NULL;NULL
8099;"TERMINAL            ";Østjylland;0;56.15314100000000;10.10647900000000
8100;"Aarhus C            ";Østjylland;0;56.15277400000000;10.20307200000000
8200;"Aarhus N            ";Østjylland;0;56.19978900000000;10.16610900000000
8210;"Aarhus V            ";Østjylland;0;56.17248200000000;10.16326600000000
8220;"Brabrand            ";Østjylland;0;56.15314100000000;10.10647900000000
8230;"Aabyhøj             ";Østjylland;0;56.15654100000000;10.16901100000000
8240;"Risskov             ";Østjylland;0;56.18834100000000;10.22657200000000
8245;"Risskov Ø (P&T)     ";Østjylland;0;56.20692400000000;10.22952600000000
8250;"Egå                 ";Østjylland;0;56.21757200000000;10.26656300000000
8260;"Viby J.             ";Østjylland;0;56.12065900000000;10.14640000000000
8270;"Højbjerg            ";Østjylland;0;56.11749900000000;10.20569800000000
8299;"TERMINAL WA         ";Østjylland;0;56.15314100000000;10.10647900000000
8300;"Odder               ";Østjylland;0;55.97564700000000;10.15031100000000
8305;"Samsø               ";Øer;1;55.81540900000000;10.58873300000000
8310;"Tranbjerg J.        ";Østjylland;0;56.08450200000000;10.12898100000000
8320;"Mårslet             ";Østjylland;0;56.06923000000000;10.16121100000000
8330;"Beder               ";Østjylland;0;56.06112300000000;10.21244300000000
8340;"Malling             ";Østjylland;0;56.03795600000000;10.19806000000000
8350;"Hundslund           ";Østjylland;0;55.91514800000000;10.05326300000000
8355;"Solbjerg            ";Østjylland;0;56.03381900000000;10.09668200000000
8361;"Hasselager          ";Østjylland;0;56.10963900000000;10.08237300000000
8362;"Hørning             ";Østjylland;0;56.08772100000000;10.03788300000000
8370;"Hadsten             ";Østjylland;0;56.32974200000000;10.04768700000000
8380;"Trige               ";Østjylland;0;56.26607600000000;10.15960800000000
8381;"Tilst               ";Østjylland;0;56.18432900000000;10.11244800000000
8382;"Hinnerup            ";Østjylland;0;56.26522300000000;10.06342100000000
8400;"Ebeltoft            ";Østjylland;0;56.19632900000000;10.67768100000000
8410;"Rønde               ";Østjylland;0;56.30041900000000;10.47627800000000
8420;"Knebel              ";Østjylland;0;56.21285100000000;10.48471200000000
8444;"Balle               ";Østjylland;0;56.31673900000000;10.80799900000000
8450;"Hammel              ";Østjylland;0;56.25642100000000;9.86510000000000
8462;"Harlev J.           ";Østjylland;0;56.14059400000000;10.00427300000000
8464;"Galten              ";Østjylland;0;56.15419800000000;9.90705700000000
8471;"Sabro               ";Østjylland;0;56.21222900000000;10.03099000000000
8472;"Sporup              ";Østjylland;0;56.22402000000000;9.82289900000000
8500;"Grenå               ";Østjylland;0;56.41148900000000;10.89493500000000
8520;"Lystrup             ";Østjylland;0;56.23187900000000;10.23034200000000
8530;"Hjortshøj           ";Østjylland;0;56.30934900000000;10.20938200000000
8541;"Skødstrup           ";Østjylland;0;56.25993000000000;10.30030000000000
8543;"Hornslet            ";Østjylland;0;56.31556700000000;10.31729200000000
8544;"Mørke               ";Østjylland;0;56.33571300000000;10.37768100000000
8550;"Ryomgård            ";Østjylland;0;56.38363200000000;10.50154000000000
8560;"Kolind              ";Østjylland;0;56.36005400000000;10.58320800000000
8570;"Trustrup            ";Østjylland;0;56.34712100000000;10.76781100000000
8581;"Nimtofte            ";Østjylland;0;56.40854000000000;10.56812900000000
8585;"Glesborg            ";Østjylland;0;56.47773000000000;10.72290300000000
8586;"Ørum Djurs          ";Østjylland;0;56.44177800000000;10.67908100000000
8592;"Anholt              ";Øer;1;56.70185900000000;11.54911400000000
8600;"Silkeborg           ";Østjylland;0;56.17781100000000;9.54862100000000
8620;"Kjellerup           ";Østjylland;0;56.28446100000000;9.43552100000000
8632;"Lemming             ";Østjylland;0;56.23972700000000;9.54666600000000
8641;"Sorring             ";Østjylland;0;56.17731200000000;9.77628200000000
8643;"Ans By              ";Østjylland;0;56.30730600000000;9.58775600000000
8653;"Them                ";Østjylland;0;56.09220600000000;9.54857100000000
8654;"Bryrup              ";Østjylland;0;56.02295300000000;9.52229000000000
8660;"Skanderborg         ";Østjylland;0;56.03689500000000;9.92971200000000
8670;"Låsby               ";Østjylland;0;56.15165900000000;9.80864500000000
8680;"Ry                  ";Østjylland;0;56.08935000000000;9.76696600000000
8699;"TERMINAL            ";Østjylland;0;56.17781100000000;9.54862100000000
8700;"Horsens             ";Østjylland;0;55.86065600000000;9.84071700000000
8721;"Daugård             ";Østjylland;0;55.73406100000000;9.70880300000000
8722;"Hedensted           ";Østjylland;0;55.77205900000000;9.70209500000000
8723;"Løsning             ";Østjylland;0;55.79756200000000;9.69609800000000
8732;"Hovedgård           ";Østjylland;0;55.94467900000000;9.96085400000000
8740;"Brædstrup           ";Østjylland;0;55.97154900000000;9.61117000000000
8751;"Gedved              ";Østjylland;0;55.93106700000000;9.84557100000000
8752;"Østbirk             ";Østjylland;0;55.96786500000000;9.75183000000000
8762;"Flemming            ";Østjylland;0;55.87062800000000;9.66345900000000
8763;"Rask Mølle          ";Østjylland;0;55.87206200000000;9.61216000000000
8765;"Klovborg            ";Østjylland;0;55.93167200000000;9.49290700000000
8766;"Nørre-Snede         ";Østjylland;0;55.96499700000000;9.39275600000000
8781;"Stenderup           ";Østjylland;0;55.79170200000000;9.80934800000000
8783;"Hornsyld            ";Østjylland;0;55.75557200000000;9.85596700000000
8789;"Endelave            ";Øer;1;NULL;NULL
8799;"Tunø                ";Øer;1;NULL;NULL
8800;"Viborg              ";Østjylland;0;56.45197900000000;9.39634400000000
8830;"Tjele               ";Østjylland;0;56.51135900000000;9.61161500000000
8831;"Løgstrup            ";Østjylland;0;56.50998200000000;9.33376500000000
8832;"Skals               ";Østjylland;0;56.55740800000000;9.40217300000000
8840;"Rødkærsbro          ";Østjylland;0;56.35077900000000;9.50204800000000
8850;"Bjerringbro         ";Østjylland;0;56.37744900000000;9.65579200000000
8860;"Ulstrup             ";Østjylland;0;56.38877500000000;9.79186500000000
8870;"Langå               ";Østjylland;0;56.39119100000000;9.89484100000000
8881;"Thorsø              ";Østjylland;0;56.30080800000000;9.78899700000000
8882;"Fårvang             ";Østjylland;0;56.26690400000000;9.72725200000000
8883;"Gjern               ";Østjylland;0;56.22998600000000;9.73754600000000
8899;"TERMINAL            ";Østjylland;0;56.45197900000000;9.39634400000000
8900;"Randers C           ";Østjylland;0;56.46370800000000;10.03418100000000
8920;"Randers NV          ";Østjylland;0;56.47903900000000;9.87306100000000
8930;"Randers NØ          ";Østjylland;0;56.49240200000000;10.14565900000000
8940;"Randers SV          ";Østjylland;0;56.41546300000000;10.01807800000000
8950;"Ørsted              ";Østjylland;0;56.50190800000000;10.33559200000000
8960;"Randers SØ          ";Østjylland;0;56.43648900000000;10.17545000000000
8961;"Allingåbro          ";Østjylland;0;56.46455900000000;10.33418900000000
8963;"Auning              ";Østjylland;0;56.43040300000000;10.37652300000000
8970;"Havndal             ";Østjylland;0;56.65218500000000;10.19656500000000
8981;"Spentrup            ";Østjylland;0;56.53738900000000;10.03780000000000
8983;"Gjerlev J.          ";Østjylland;0;56.58077000000000;10.09560900000000
8990;"Fårup               ";Østjylland;0;56.54325100000000;9.85053800000000
8999;"TERMINAL            ";Østjylland;0;56.41546300000000;10.01807800000000
9000;"Aalborg             ";Nordjylland;0;57.03845700000000;9.88889200000000
9020;"Aalborg (P&T)       ";Nordjylland;0;57.03876300000000;9.91524200000000
9099;"TERMINAL            ";Nordjylland;0;57.03712600000000;10.01658400000000
9100;"Aalborg             ";Nordjylland;0;57.03845700000000;9.88889200000000
9200;"Aalborg SV          ";Nordjylland;0;57.01062800000000;9.88675600000000
9210;"Aalborg SØ          ";Nordjylland;0;56.99886200000000;9.92519800000000
9220;"Aalborg Øst         ";Nordjylland;0;57.03712600000000;10.01658400000000
9230;"Svenstrup           ";Nordjylland;0;56.97220100000000;9.84760800000000
9240;"Nibe                ";Nordjylland;0;56.98267200000000;9.63983200000000
9260;"Gistrup             ";Nordjylland;0;56.99574200000000;9.99239600000000
9270;"Klarup              ";Nordjylland;0;57.01115200000000;10.05434100000000
9280;"Storvorde           ";Nordjylland;0;57.00273600000000;10.10065900000000
9293;"Kongerslev          ";Nordjylland;0;56.88737900000000;10.11288300000000
9300;"Sæby                ";Nordjylland;0;57.33099300000000;10.51691900000000
9310;"Vodskov             ";Nordjylland;0;57.10851200000000;10.02647200000000
9320;"Hjallerup           ";Nordjylland;0;57.16631200000000;10.14761200000000
9330;"Dronninglund        ";Nordjylland;0;57.15856400000000;10.28941800000000
9340;"Aså                 ";Nordjylland;0;57.14867900000000;10.40470200000000
9352;"Dybvad              ";Nordjylland;0;57.27548900000000;10.36070300000000
9362;"Gandrup             ";Nordjylland;0;57.05793600000000;10.17764100000000
9370;"Hals                ";Nordjylland;0;56.99665200000000;10.30845900000000
9380;"Vestbjerg           ";Nordjylland;0;57.13037100000000;9.96383800000000
9381;"Sulsted             ";Nordjylland;0;57.15764900000000;9.96225000000000
9382;"Tylstrup            ";Nordjylland;0;57.19551100000000;9.95036200000000
9400;"Nørresundby         ";Nordjylland;0;57.05936200000000;9.93562100000000
9430;"Vadum               ";Nordjylland;0;57.11756800000000;9.85762300000000
9440;"Åbybro              ";Nordjylland;0;57.16013400000000;9.73475800000000
